,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Fiyat
1199,23702809,Fiat,Egea,1.4 Fire Urban,2021,86000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
4 boyalı
",597000
1200,23755711,Fiat,Egea,1.4 Fire Easy,2020,41000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,5.7,45,"
2 boyalı
",596000
1201,23778758,Fiat,Egea,1.3 Multijet Easy,2018,90000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,595000
1202,22950604,Fiat,Egea,1.3 Multijet Easy,2020,122000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,595000
1203,23687061,Fiat,Linea,1.3 Multijet Pop,2017,195000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,595000
1204,23752018,Fiat,Egea,1.4 Fire Easy,2020,135000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,595000
1205,23748416,Fiat,Egea,1.6 Multijet Easy,2020,76000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,595000
1206,23619520,Fiat,Linea,1.4 Fire Active Plus,2014,7000,Düz,Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,Belirtilmemiş,595000
1207,23436081,Fiat,Linea,1.3 Multijet Pop,2017,92000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",595000
1208,23706683,Fiat,Egea,1.3 Multijet Easy,2017,175000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",595000
1209,23682069,Fiat,Punto,EVO 1.4 Dynamic,2012,115000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.9,45,"
8 boyalı
",595000
1210,23681722,Fiat,Punto,EVO 1.4 Dynamic,2012,115000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.9,45,"
8 boyalı
",595000
1211,23783277,Fiat,Egea,1.3 Multijet Easy,2017,186000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 2 boyalı
",595000
1212,23772774,Fiat,Egea,1.4 Fire Urban Plus,2020,60000,Düz,LPG & Benzin,Hatchback/5,Füme,1368,95,Önden Çekiş,5.7,50,"
3 değişen, 1 boyalı
",595000
1213,23775464,Fiat,Egea,1.4 Fire Urban,2015,115000,Düz,LPG & Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,"
1 boyalı
",595000
1214,23666716,Fiat,Egea,1.3 Multijet Urban,2016,265000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,595000
1215,23737811,Fiat,Egea,1.4 Fire Urban,2016,91000,Düz,Benzin,Sedan,Gri,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,595000
1216,23716623,Fiat,Egea,1.3 Multijet Easy,2020,76000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,595000
1217,23694391,Fiat,Egea,1.3 Multijet Easy,2017,162000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,595000
1218,23798823,Fiat,Linea,1.3 Multijet Active Plus,2011,152000,Düz,Dizel,Sedan,Gri (Gümüş),1248,90,Önden Çekiş,4.9,45,"
Tamamı orjinal
",595000
1219,23748208,Fiat,Egea,1.3 Multijet Easy,2020,105000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,593000
1220,23751210,Fiat,Egea,1.3 Multijet Easy,2018,95000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 1 boyalı
",593000
1221,23773986,Fiat,Egea,1.4 Fire Easy,2021,98000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,Belirtilmemiş,592000
1222,23638194,Fiat,Egea,1.3 Multijet Urban,2016,166000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,592000
1223,23801061,Fiat,Egea,1.4 Fire Easy,2016,76000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",592000
1224,23738737,Fiat,Egea,1.4 Fire Easy,2019,85000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,592000
1225,23777558,Fiat,Linea,1.3 Multijet Urban,2013,116000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,590000
1226,23690995,Fiat,Egea,1.6 Multijet Urban,2016,200000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,Belirtilmemiş,590000
1227,23654558,Fiat,Egea,1.3 Multijet Easy,2017,151000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,590000
1228,23725910,Fiat,Egea,1.4 Fire Easy,2020,48000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,590000
1229,23266106,Fiat,Egea,1.3 Multijet Easy,2017,163000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,590000
1230,23760702,Fiat,Egea,1.3 Multijet Easy,2016,239000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",590000
1231,23681265,Fiat,Egea,1.3 Multijet Easy,2017,127000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",590000
1232,23729721,Fiat,Egea,1.4 Fire Easy,2020,131000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
2 boyalı
",590000
1233,23722513,Fiat,Egea,1.3 Multijet Easy,2017,117000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 4 boyalı
",590000
1234,23709366,Fiat,Linea,1.4 Turbo Dynamic,2010,120000,Düz,LPG & Benzin,Sedan,Kırmızı,1368,120,Önden Çekiş,6.7,45,"
Tamamı orjinal
",590000
1235,23743284,Fiat,Egea,1.3 Multijet Easy,2020,74000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 1 boyalı
",590000
1236,23738406,Fiat,Egea,1.6 Multijet Lounge,2017,199000,Yarı Otomatik,Dizel,Sedan,Gri,1598,120,Önden Çekiş,3.9,45,"
5 değişen, 4 boyalı
",590000
1237,23752086,Fiat,Egea,1.4 Fire Easy,2020,129000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,589000
1238,23757118,Fiat,Egea,1.3 Multijet Easy,2020,161000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
3 boyalı
",589000
1239,23699405,Fiat,Egea,1.3 Multijet Easy,2020,86000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,588000
1240,23699097,Fiat,Punto,1.4 Lounge S&S,2012,155000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Gri (titanyum),1368,77,Önden Çekiş,5.4,45,"
2 değişen
",588000
1241,23786222,Fiat,Egea,1.3 Multijet Easy,2016,150000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 3 boyalı
",586000
1242,22664685,Fiat,Linea,1.3 Multijet Pop,2014,240000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",586000
1243,23798422,Fiat,Egea,1.3 Multijet Easy,2016,177000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,585000
1244,23795459,Fiat,Egea,1.3 Multijet Easy,2017,91000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,585000
1245,23736524,Fiat,Egea,1.3 Multijet Easy,2016,166000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,585000
1246,23711420,Fiat,Egea,1.4 Fire Urban,2016,97000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,585000
1247,23706004,Fiat,Linea,1.3 Multijet Urban,2015,125000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,585000
1248,23729259,Fiat,Linea,1.4 Fire Pop,2017,55000,Düz,Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,"
Tamamı orjinal
",585000
1249,23737258,Fiat,Egea,1.3 Multijet Easy Plus,2018,180000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
3 boyalı
",585000
1250,23798493,Fiat,Egea,1.3 Multijet Easy,2016,180000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
2 değişen, 2 boyalı
",585000
1251,21134007,Fiat,Punto,1.4 Popstar S&S,2016,99000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.7,45,"
2 değişen
",585000
1252,23713906,Fiat,Egea,1.4 Fire Urban,2016,102000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
2 boyalı
",585000
1253,23586749,Fiat,Egea,1.3 Multijet Easy,2017,182000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 6 boyalı
",585000
1254,22542407,Fiat,Linea,1.4 Fire Pop,2015,100000,Düz,LPG & Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,"
1 değişen, 3 boyalı
",585000
1255,23712872,Fiat,Linea,1.3 Multijet Lounge,2014,120000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
1 değişen, 1 boyalı
",585000
1256,23704024,Fiat,Egea,1.4 Fire Easy,2019,42000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
1 değişen
",585000
1257,23700598,Fiat,Linea,1.3 Multijet Pop,2017,115000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
1 değişen
",585000
1258,23747741,Fiat,Egea,1.4 Fire Easy Plus,2019,69000,Düz,Benzin,Sedan,Bordo,1368,95,Önden Çekiş,5.7,45,"
2 değişen, 3 boyalı
",585000
1259,23779244,Fiat,Linea,1.3 Multijet Lounge,2015,93000,Düz,Dizel,Sedan,Füme,1248,95,Önden Çekiş,4.9,45,"
2 boyalı
",585000
1260,23649501,Fiat,Egea,1.4 Fire Easy,2020,60000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
1 boyalı
",585000
1261,23763968,Fiat,Egea,1.4 Fire Easy,2018,55000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,585000
1262,23779539,Fiat,Punto,1.3 Multijet Lounge,2012,276000,Düz,Dizel,Hatchback/5,Siyah,1248,75,Önden Çekiş,4.2,45,Belirtilmemiş,585000
1263,23703385,Fiat,Egea,1.3 Multijet Easy Plus,2018,184000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 2 boyalı
",584000
1264,23799472,Fiat,Egea,1.4 Fire Urban,2021,79000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,"
1 değişen, 3 boyalı
",581000
1265,23399917,Fiat,Linea,1.3 Multijet Pop,2015,126000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,580000
1266,23689852,Fiat,Egea,1.3 Multijet Easy,2017,205000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,580000
1267,23705651,Fiat,Egea,1.3 Multijet Easy,2017,167000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",580000
1268,22999687,Fiat,Linea,1.4 Fire Pop,2013,33000,Düz,Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,"
Tamamı orjinal
",580000
1269,23752932,Fiat,Egea,1.3 Multijet Easy Plus,2017,200000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
7 boyalı
",580000
1270,23768579,Fiat,Egea,1.3 Multijet Easy,2017,127000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
5 boyalı
",580000
1271,23698951,Fiat,Egea,1.3 Multijet Urban,2017,148000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
3 değişen, 2 boyalı
",580000
1272,23447273,Fiat,500 Ailesi,500 1.2 Lounge,2011,128000,Yarı Otomatik,Benzin,Hatchback/3,Beyaz,1242,69,Önden Çekiş,5.0,35,"
1 değişen, 5 boyalı
",580000
1273,23725333,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,131000,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.1,45,"
1 değişen
",580000
1274,23778348,Fiat,Egea,1.4 Fire Easy,2020,60000,Düz,Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",580000
1275,23691607,Fiat,Linea,1.3 Multijet Urban,2014,67000,Düz,Dizel,Sedan,Gri (Gümüş),1248,95,Önden Çekiş,4.9,45,"
1 değişen, 1 boyalı
",580000
1276,23779759,Fiat,Linea,1.3 Multijet Active Plus,2015,181000,Düz,Dizel,Sedan,Gri (metalik),1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,580000
1277,23693041,Fiat,Egea,1.4 Fire Urban Plus,2016,218000,Düz,Benzin,Hatchback/5,Gri (metalik),1368,95,Önden Çekiş,5.7,50,"
2 değişen, 7 boyalı
",580000
1278,23747077,Fiat,Egea,1.4 Fire Easy,2018,85000,Düz,Benzin,Sedan,Gri (metalik),1368,95,Önden Çekiş,5.7,45,"
1 boyalı
",580000
1279,23657315,Fiat,Linea,1.3 Multijet Active Plus,2014,200000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,579000
1280,23683484,Fiat,Egea,1.3 Multijet Easy,2020,147000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,579000
1281,23683451,Fiat,Egea,1.3 Multijet Easy,2020,147000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,579000
1282,23683532,Fiat,Egea,1.3 Multijet Easy,2020,143000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,579000
1283,23752172,Fiat,Egea,1.4 Fire Easy,2020,111000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,579000
1284,23698905,Fiat,Egea,1.4 Fire Urban,2015,128000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
Tamamı orjinal
",579000
1285,22756851,Fiat,Egea,1.4 Fire Urban,2017,48000,Düz,LPG & Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,"
1 değişen, 2 boyalı
",579000
1286,23755581,Fiat,Punto,1.3 Multijet Lounge,2012,140000,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1248,95,Önden Çekiş,4.2,45,"
Tamamı orjinal
",579000
1287,23696865,Fiat,Egea,1.3 Multijet Easy,2020,118000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 3 boyalı
",579000
1288,23549252,Fiat,Punto,1.4 Lounge S&S,2012,139000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Yeşil (metalik),1368,77,Önden Çekiş,5.4,45,"
5 boyalı
",578000
1289,22988627,Fiat,Egea,1.4 Fire Easy Plus,2017,235000,Düz,Benzin,Hatchback/5,Bordo,1368,95,Önden Çekiş,5.7,50,Belirtilmemiş,577000
1290,23422179,Fiat,Linea,1.3 Multijet Emotion Plus,2011,170000,Düz,Dizel,Sedan,Füme,1248,90,Önden Çekiş,4.9,45,Belirtilmemiş,577000
1291,23798392,Fiat,Egea,1.4 Fire Easy,2018,79000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,575000
1292,23797339,Fiat,Egea,1.3 Multijet Easy,2020,137000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,575000
1293,23774894,Fiat,Egea,1.3 Multijet Urban,2016,89000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,575000
1294,23666769,Fiat,Egea,1.3 Multijet Easy,2016,217000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,575000
1295,23699161,Fiat,Egea,1.3 Multijet Easy,2020,79000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,575000
1296,23723573,Fiat,Linea,1.4 Fire Pop,2015,107000,Düz,LPG & Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,Belirtilmemiş,575000
1297,23697054,Fiat,Linea,1.3 Multijet Pop,2016,171000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,575000
1298,23693922,Fiat,Bravo,1.6 Mjet Dynamic Plus,2010,234000,Düz,Dizel,Hatchback/5,Beyaz,1598,105,Önden Çekiş,4.9,58,Belirtilmemiş,575000
1299,23791351,Fiat,Egea,1.3 Multijet Urban,2016,275000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",575000
1300,23762544,Fiat,Linea,1.4 Fire Pop,2015,63000,Düz,Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,"
Tamamı orjinal
",575000
1301,22762128,Fiat,Egea,1.6 Multijet Comfort,2017,211000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
Tamamı orjinal
",575000
1302,23787152,Fiat,Egea,1.6 Multijet Urban,2018,193000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
6 boyalı
",575000
1303,23737919,Fiat,Egea,1.3 Multijet Easy,2017,168000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
4 boyalı
",575000
1304,23186198,Fiat,Linea,1.3 Multijet Pop,2017,90000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
3 boyalı
",575000
1305,23692767,Fiat,Linea,1.3 Multijet Urban,2016,202000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
3 boyalı
",575000
1306,23687700,Fiat,Egea,1.4 Fire Easy Plus,2017,153000,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,95,Önden Çekiş,5.7,50,"
2 değişen
",575000
1307,23273282,Fiat,Linea,1.3 Multijet Active Plus,2012,82000,Düz,Dizel,Sedan,Beyaz,1248,90,Önden Çekiş,4.9,45,"
1 değişen, 3 boyalı
",575000
1308,23795947,Fiat,Egea,1.4 Fire Easy,2018,104000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,"
1 boyalı
",575000
1309,23766789,Fiat,Punto,1.4 Pop S&S,2013,120000,Düz,LPG & Benzin,Hatchback/5,Bordo,1368,77,Önden Çekiş,5.7,45,"
Tamamı orjinal
",575000
1310,23765120,Fiat,Punto,EVO 1.4 Dynamic,2011,76000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Diğer,1368,77,Önden Çekiş,5.9,45,"
1 değişen, 2 boyalı
",575000
1311,23438699,Fiat,Linea,1.3 Multijet Urban,2015,138000,Düz,Dizel,Sedan,Gri (Gümüş),1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,575000
1312,23635913,Fiat,Punto,1.4 Easy S&S,2013,113000,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1368,77,Önden Çekiş,5.4,45,Belirtilmemiş,575000
1313,23578972,Fiat,Egea,1.3 Multijet Urban,2016,221000,Düz,Dizel,Sedan,Turkuaz,1248,95,Önden Çekiş,4.1,45,"
10 boyalı
",575000
1314,23549750,Fiat,Egea,1.3 Multijet Easy,2018,203000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,574000
1315,23603168,Fiat,Linea,1.4 Fire Easy,2013,96000,Düz,LPG & Benzin,Sedan,Beyaz,1368,77,Önden Çekiş,6.3,45,Belirtilmemiş,573000
1316,23699383,Fiat,Egea,1.4 Fire Easy,2020,119000,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,572000
1317,23796677,Fiat,Punto,1.4 Lounge S&S,2013,94000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.4,45,Belirtilmemiş,570000
1318,23735459,Fiat,Linea,1.3 Multijet Easy,2013,114000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,570000
1319,23769176,Fiat,Punto,EVO 1.4 Multiair Dynamic,2012,130000,Düz,Benzin,Hatchback/5,Beyaz,1368,105,Önden Çekiş,5.7,45,Belirtilmemiş,570000
1320,23753828,Fiat,Punto,EVO 1.3 Multijet Dynamic,2011,218000,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.1,45,Belirtilmemiş,570000
1321,23737232,Fiat,Egea,1.4 Fire Urban Plus,2020,37000,Düz,Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,Belirtilmemiş,570000
1322,20489696,Fiat,Linea,1.3 Multijet Pop,2014,109000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,570000
1323,23707977,Fiat,Linea,1.3 Multijet Pop,2015,131000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,570000
1324,23740403,Fiat,Bravo,1.6 Mjet Dynamic Plus,2012,221000,Düz,Dizel,Hatchback/5,Beyaz,1598,105,Önden Çekiş,4.9,58,Belirtilmemiş,570000
1325,23364181,Fiat,Punto,1.4 Popstar S&S,2016,105000,Düz,Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.7,45,"
Tamamı orjinal
",570000
1326,23700201,Fiat,Linea,1.6 Multijet Active Plus,2012,149000,Düz,Dizel,Sedan,Beyaz,1598,105,Önden Çekiş,5.0,45,"
Tamamı orjinal
",570000
1327,23756364,Fiat,Egea,1.3 Multijet Urban,2017,210000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
5 boyalı
",570000
1328,23741441,Fiat,Linea,1.3 Multijet Pop,2017,150000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
3 boyalı
",570000
1329,23704739,Fiat,Egea,1.6 Multijet Easy,2018,240000,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,3.9,45,"
1 değişen, 2 boyalı
",570000
1330,23755611,Fiat,Egea,1.3 Multijet Easy,2019,128000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 değişen, 1 boyalı
",570000
1331,23761112,Fiat,Punto,1.4 Pop S&S,2012,64000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.4,45,"
1 boyalı
",570000
1332,23797254,Fiat,Linea,1.3 Multijet Urban,2013,64000,Düz,Dizel,Sedan,Diğer,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",570000
1333,23797319,Fiat,Linea,1.3 Multijet Pop,2014,81000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,570000
1334,23727683,Fiat,Linea,1.3 Multijet Pop,2015,113000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",570000
1335,23766256,Fiat,Punto,1.4 Lounge S&S,2013,174000,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1368,77,Önden Çekiş,5.7,45,"
8 boyalı
",570000
1336,23626022,Fiat,Egea,1.3 Multijet Easy,2017,166000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
Tamamı orjinal
",570000
1337,23597885,Fiat,Egea,1.3 Multijet Easy,2018,207000,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.1,45,"
2 boyalı
",570000
1338,23626133,Fiat,Egea,1.3 Multijet Easy,2017,216000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,Belirtilmemiş,570000
1339,23410990,Fiat,Punto,EVO 1.4 Fire Dynamic,2011,96000,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1368,77,Önden Çekiş,6.1,45,Belirtilmemiş,570000
1340,23407911,Fiat,Egea,1.4 Fire Urban,2015,102000,Düz,LPG & Benzin,Sedan,Füme,1368,95,Önden Çekiş,5.7,45,"
2 değişen, 5 boyalı
",569000
1341,23758350,Fiat,Egea,1.3 Multijet Easy,2019,123000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
8 boyalı
",569000
1342,23346981,Fiat,Linea,1.3 Multijet Lounge,2015,119000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
1 değişen, 3 boyalı
",569000
1343,23371613,Fiat,Linea,1.3 Multijet Pop,2015,184000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,Belirtilmemiş,568000
1344,23751248,Fiat,Linea,1.3 Multijet Pop,2015,137000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",568000
1345,23395387,Fiat,Linea,1.3 Multijet Pop,2017,89000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",568000
1346,23561227,Fiat,Linea,1.3 Multijet Pop,2017,91000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,"
Tamamı orjinal
",568000
1347,23698140,Fiat,Egea,1.3 Multijet Easy,2020,130000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
8 boyalı
",568000
1348,23740839,Fiat,Egea,1.3 Multijet Easy,2016,134000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
2 boyalı
",567000
1349,17651179,Fiat,Punto,EVO 1.4 Dynamic,2011,151000,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,5.9,45,"
1 değişen, 2 boyalı
",567000
1350,23786207,Fiat,Egea,1.3 Multijet Easy,2017,198000,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,"
1 boyalı
",566000
