,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
564,23340035,Opel,Insignia,2.0 CDTI Cosmo,2011,262.000 km,Otomatik,Dizel,Sedan,Siyah,1956 cc,160 hp,Önden Çekiş,"6,7 lt",70 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",730.000
565,23339316,Opel,Astra,1.3 CDTI Essentia Konfor,2012,186.000 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,90 hp,Önden Çekiş,"4,9 lt",52 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,580.000
566,23765718,Opel,Astra,1.6 Edition Plus,2017,45.500 km,Düz,Benzin,Sedan,Füme,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",775.000
567,23026043,Opel,Astra,1.3 CDTI Essentia Konfor,2012,234.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248 cc,90 hp,Önden Çekiş,"4,9 lt",52 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",570.000
568,22982871,Opel,Corsa,1.2 Turbo Elegance,2022,10.000 km,Otomatik,Benzin,Hatchback/5,Gri (metalik),1199 cc,100 hp,Önden Çekiş,"4,3 lt",44 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",955.000
569,23223605,Opel,Astra,1.3 CDTI Essentia Konfor,2011,96.500 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1248 cc,90 hp,Önden Çekiş,5 lt,52 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
570,23764024,Opel,Corsa,1.3 CDTI Essentia,2010,148.500 km,Düz,Dizel,Hatchback/5,Lacivert,1248 cc,75 hp,Önden Çekiş,"4,6 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",440.000
571,23763411,Opel,Astra,1.6 Edition Plus,2017,88.200 km,Düz,LPG & Benzin,Sedan,Siyah,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,Belirtilmemiş,Sahibinden,Açıklama,689.000
572,23763396,Opel,Astra,1.6 Edition Plus,2016,77.000 km,Düz,Benzin,Sedan,Siyah,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",820.000
573,23763261,Opel,Astra,1.6 Enjoy 111.Yıl,2012,140.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1598 cc,115 hp,Önden Çekiş,"6,6 lt",52 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",605.000
574,23763247,Opel,Insignia,1.6 T Cosmo,2010,314.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,180 hp,Önden Çekiş,"7,7 lt",70 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
575,23763199,Opel,Insignia,1.6 CDTI Cosmo,2015,169.500 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Önden Çekiş,5 lt,70 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",970.000
576,23763108,Opel,Corsa,1.4 Twinport Enjoy,2012,129.600 km,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1364 cc,100 hp,Önden Çekiş,"5,9 lt",45 lt,"
2 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",600.000
577,,,,,,,,,,,,,,,,,,,
578,23763012,Opel,Astra,1.6 Edition Plus,2016,59.980 km,Düz,Benzin,Sedan,Gri (Gümüş),"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







",770.000
579,23762689,Opel,Corsa,1.3 CDTI Essentia,2011,144.900 km,Düz,Dizel,Hatchback/3,Beyaz,1248 cc,75 hp,Önden Çekiş,"4,6 lt",45 lt,"
2 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",477.000
580,,,,,,,,,,,,,,,,,,,
581,23762366,Opel,Astra,1.6 Enjoy Plus,2011,121.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"6,3 lt",56 lt,Belirtilmemiş,Sahibinden,Açıklama,582.500
582,23762219,Opel,Astra,1.3 CDTI Essentia Konfor,2011,195.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248 cc,90 hp,Önden Çekiş,"4,9 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",610.000
583,23762177,Opel,Corsa,1.3 CDTI Essentia,2013,104.000 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,75 hp,Önden Çekiş,4 lt,45 lt,Belirtilmemiş,Sahibinden,Açıklama,550.000
584,23663753,Opel,Astra,1.6 Essentia,2011,105.850 km,Düz,LPG & Benzin,Hatchback/5,Lacivert,1598 cc,115 hp,Önden Çekiş,"6,5 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",670.000
585,23761808,Opel,Astra,1.3 CDTI Edition,2014,162.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,2 lt",56 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",600.000
586,23761912,Opel,Astra,1.3 CDTI Enjoy Plus,2011,260.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1248 cc,90 hp,Önden Çekiş,5 lt,52 lt,"
2 değişen, 8 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",465.000
587,23761613,Opel,Corsa,1.3 CDTI Enjoy,2012,190.000 km,Düz,Dizel,Hatchback/5,Siyah,1248 cc,75 hp,Önden Çekiş,4 lt,45 lt,"
4 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",420.000
588,23761668,Opel,Astra,1.3 CDTI Edition Plus,2015,101.500 km,Düz,Dizel,Hatchback/5,Mavi,1248 cc,95 hp,Önden Çekiş,"4,1 lt",56 lt,Belirtilmemiş,Sahibinden,Açıklama,790.000
589,23425444,Opel,Astra,1.4 T Dynamic,2016,88.500 km,Düz,Benzin,Hatchback/5,Gri (titanyum),1399 cc,150 hp,Önden Çekiş,"5,5 lt",52 lt,"
4 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",730.000
590,23761346,Opel,Astra,1.4 Enjoy,2017,46.000 km,Düz,Benzin,Hatchback/5,Gri (Gümüş),1398 cc,100 hp,Önden Çekiş,"5,5 lt",56 lt,Belirtilmemiş,Sahibinden,Açıklama,805.000
591,23761242,Opel,Astra,1.3 CDTI Sport,2013,272.500 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",56 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",570.000
592,23559661,Opel,Corsa,1.4 Twinport Enjoy,2012,78.000 km,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1364 cc,100 hp,Önden Çekiş,"5,9 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",526.000
593,23759436,Opel,Astra,1.6 CDTI Design,2017,135.000 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Önden Çekiş,"5,1 lt",56 lt,Belirtilmemiş,Sahibinden,Açıklama,600.000
594,22919856,Opel,Astra,1.6 Enjoy 111.Yıl,2011,210.000 km,Düz,Benzin,Sedan,1598 cc,115 hp,Önden Çekiş,"6,8 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",585.000
595,23760080,Opel,Corsa,1.4 Twinport Essentia,2011,109.000 km,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1364 cc,100 hp,Önden Çekiş,"5,7 lt",45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
596,23760631,Opel,Corsa,1.2 Twinport Essentia,2014,108.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1229 cc,85 hp,Önden Çekiş,"5,3 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",520.000
597,23759101,Opel,Astra,1.6 Edition Plus,2016,88.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,830.000
598,23759466,Opel,Corsa,1.4 Twinport Essentia,2013,105.000 km,Otomatik,Benzin,Hatchback/5,Gri,1364 cc,100 hp,Önden Çekiş,"5,7 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,625.000
599,23759333,Opel,Astra,1.6 Enjoy Plus,2013,105.000 km,Düz,LPG & Benzin,Sedan,Gri,1598 cc,115 hp,Önden Çekiş,"6,8 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
600,,,,,,,,,,,,,,,,,,,
601,23759320,Opel,Astra,1.4 T Dynamic,2016,118.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1399 cc,150 hp,Önden Çekiş,"5,5 lt",52 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",797.000
602,23758184,Opel,Astra,1.6 Cosmo,2010,244.250 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"6,3 lt",56 lt,"
1 değişen, 5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",474.750
603,23419186,Opel,Astra,1.6 Edition Plus,2017,81.500 km,Düz,Benzin,Sedan,Mavi (metalik),1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",790.000
604,23747521,Opel,Astra,1.3 CDTI Sport,2012,206.000 km,Düz,Dizel,Sedan,Siyah,1248 cc,95 hp,Önden Çekiş,"4,2 lt",56 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",699.000
605,23760898,Opel,Astra,1.6 Essentia,2012,251.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"6,3 lt",52 lt,"
10 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",525.000
606,23760850,Opel,Astra,1.6 Essentia,2012,151.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,3 lt",52 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
607,23759130,Opel,Astra,1.6 Edition,2018,49.494 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
608,23760745,Opel,Astra,1.3 CDTI Essentia,2011,166.000 km,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248 cc,90 hp,Önden Çekiş,"4,9 lt",52 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",595.000
609,23759539,Opel,Astra,1.4 T Enjoy Plus,2012,78.000 km,Otomatik,LPG & Benzin,Hatchback/5,Gri,1364 cc,140 hp,Önden Çekiş,"6,8 lt",56 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",690.000
610,23759331,Opel,Astra,1.6 Enjoy Plus,2012,58.169 km,Düz,LPG & Benzin,Sedan,Gri,1598 cc,115 hp,Önden Çekiş,"6,8 lt",52 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",665.000
611,23758434,Opel,Astra,1.4 T Sport,2012,152.000 km,Düz,LPG & Benzin,Hatchback/5,Gri,1364 cc,140 hp,Önden Çekiş,"5,9 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",630.000
612,23760446,Opel,Corsa,1.2 Twinport Essentia,2012,49.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1229 cc,85 hp,Önden Çekiş,"5,1 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",620.000
613,23759538,Opel,Astra,1.6 Edition Plus,2017,75.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",746.000
614,23759299,Opel,Astra,1.6 Enjoy Plus,2010,139.000 km,Düz,Benzin,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"6,3 lt",56 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,590.000
615,23760285,Opel,Astra,1.3 CDTI Sport,2013,170.000 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",56 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
616,23759475,Opel,Astra,1.4 T Sport,2012,160.000 km,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1364 cc,140 hp,Önden Çekiş,7 lt,56 lt,"
4 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",655.000
617,23759393,Opel,Astra,1.6 CDTI Sport,2015,260.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,136 hp,Önden Çekiş,"3,9 lt",56 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",690.000
618,23759675,Opel,Astra,1.3 CDTI Enjoy Active,2013,225.000 km,Düz,Dizel,Hatchback/5,Kahverengi,1248 cc,95 hp,Önden Çekiş,"4,1 lt",56 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",630.000
619,23758410,Opel,Astra,1.6 Edition Plus,2018,48.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",753.500
620,23759168,Opel,Astra,1.3 CDTI Edition,2013,200.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,2 lt",56 lt,Belirtilmemiş,Sahibinden,Açıklama,620.000
621,23760664,Opel,Astra,1.6 CDTI Dynamic,2016,205.000 km,Otomatik,Dizel,Hatchback/5,Mavi (metalik),1598 cc,136 hp,Önden Çekiş,"4,6 lt",52 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,745.000
622,22983230,Opel,Astra,1.4 T Enjoy Plus,2010,220.000 km,Düz,LPG & Benzin,Hatchback/5,Siyah,1364 cc,140 hp,Önden Çekiş,"5,9 lt",56 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,625.000
623,23684139,Opel,Astra,1.3 CDTI ecoFLEX Sport,2011,191.000 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,2 lt",56 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",605.000
624,23682550,Opel,Astra,1.4 T Enjoy Plus,2012,136.500 km,Otomatik,Benzin,Hatchback/5,Beyaz,1364 cc,140 hp,Önden Çekiş,"6,8 lt",56 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",719.900
625,23682380,Opel,Corsa,1.4 Twinport Enjoy 111,2011,70.000 km,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1364 cc,100 hp,Önden Çekiş,"5,5 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",657.900
626,23609765,Opel,Astra,1.3 CDTI Essentia Konfor,2011,125.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1248 cc,90 hp,Önden Çekiş,5 lt,52 lt,"
3 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",585.000
627,23609540,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,2011,165.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1248 cc,90 hp,Önden Çekiş,"5,1 lt",52 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",540.000
628,23607751,Opel,Astra,1.6 Edition,2015,104.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",770.000
629,23323071,Opel,Astra,1.6 CDTI Sport,2015,113.820 km,Düz,Dizel,Sedan,Kahverengi,1598 cc,136 hp,Önden Çekiş,"4,2 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",760.000
630,23256107,Opel,Corsa,1.3 CDTI Essentia,2013,281.000 km,Düz,Dizel,Hatchback/5,Mor,1248 cc,75 hp,Önden Çekiş,"4,6 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,499.000
631,22906833,Opel,Astra,1.5 D Edition,2020,47.500 km,Otomatik,Dizel,Kırmızı,Hatchback/5,1496 cc,122 hp,Önden Çekiş,"4,6 lt",48 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,845.000
632,22875062,Opel,Astra,1.4 T Edition Plus,2019,105.000 km,Otomatik,Benzin,Sedan,Beyaz,1364 cc,140 hp,Önden Çekiş,"6,7 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",842.000
633,23684296,Opel,Astra,1.6 Edition Plus,2017,51.000 km,Düz,Benzin,Sedan,Gri (titanyum),1598 cc,115 hp,Önden Çekiş,"6,5 lt",56 lt,Belirtilmemiş,Takasa Uygun,Galeriden,715.000
634,23683684,Opel,Corsa,1.2 Twinport Essentia,2014,50.500 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1229 cc,80 hp,Önden Çekiş,"5,7 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,585.000
635,23682996,Opel,Astra,1.6 Enjoy Plus,2012,93.000 km,Düz,LPG & Benzin,Sedan,Siyah,1598 cc,115 hp,Önden Çekiş,"6,8 lt",52 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",605.000
636,23682600,Opel,Corsa,1.2 Turbo Edition,2021,61.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1199 cc,100 hp,Önden Çekiş,"4,3 lt",44 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",860.000
637,23609882,Opel,Astra,1.3 CDTI Edition,2013,248.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,2 lt",56 lt,Belirtilmemiş,Takasa Uygun,Galeriden,599.000
638,23334777,Opel,Astra,1.6 Enjoy,2011,150.000 km,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1598 cc,115 hp,Önden Çekiş,"6,3 lt",56 lt,Belirtilmemiş,Takasa Uygun,Galeriden,599.900
639,22494046,Opel,Astra,1.6 Edition,2015,100.344 km,Düz,Benzin,Siyah,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"6,6 lt",56 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
640,23759830,Opel,Insignia,1.6 T Edition Elegance,2010,250.000 km,Düz,Benzin,Sedan,Beyaz,1598 cc,180 hp,Önden Çekiş,"7,7 lt",70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.500
641,23759636,Opel,Astra,1.4 T Edition Plus,2019,39.000 km,Düz,Benzin,Sedan,Beyaz,1364 cc,140 hp,Önden Çekiş,"6,2 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",870.000
642,23759617,Opel,Astra,1.6 Essentia,2012,156.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1598 cc,115 hp,Önden Çekiş,"6,3 lt",52 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",614.000
643,22275930,Opel,Corsa,1.4 Twinport Color Edition,2011,128.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1364 cc,100 hp,Önden Çekiş,"5,5 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",625.000
644,22828028,Opel,Corsa,1.3 CDTI Essentia,2012,178.000 km,Düz,Dizel,Hatchback/5,Siyah,1248 cc,75 hp,Önden Çekiş,"4,2 lt",45 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",515.000
645,23759140,Opel,Astra,1.4 T Sport,2012,89.000 km,Otomatik,Benzin,Sedan,Siyah,1364 cc,140 hp,Önden Çekiş,"6,7 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",697.750
646,22692841,Opel,Astra,1.6 Essentia Konfor,2013,141.500 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598 cc,115 hp,Önden Çekiş,"6,5 lt",52 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,570.000
647,23758067,Opel,Astra,1.4 T Sport,2019,82.000 km,Düz,LPG & Benzin,Sedan,Gri (titanyum),1364 cc,140 hp,Önden Çekiş,"6,2 lt",56 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",860.000
648,23757132,Opel,Corsa,1.4 Design,2016,82.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1398 cc,90 hp,Önden Çekiş,6 lt,45 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",695.000
649,23758023,Opel,Astra,1.4 T Sport,2013,110.000 km,Otomatik,Benzin,Hatchback/5,Gri,1364 cc,140 hp,Önden Çekiş,7 lt,56 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",720.000
650,23008961,Opel,Astra,1.3 CDTI Sport,2013,192.000 km,Düz,Dizel,Hatchback/5,Mavi,1248 cc,95 hp,Önden Çekiş,"4,1 lt",56 lt,"
1 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",725.000
651,23757948,Opel,Astra,1.6 CDTI Sport,2014,139.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,136 hp,Önden Çekiş,"3,9 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",800.000
652,23756964,Opel,Astra,1.4 T Sport,2014,99.800 km,Düz,LPG & Benzin,Hatchback/5,Kahverengi,1364 cc,140 hp,Önden Çekiş,"8,3 lt",56 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
653,23757788,Opel,Insignia,1.6 CDTI Cosmo,2016,190.000 km,Otomatik,Dizel,Sedan,Siyah,1598 cc,136 hp,Önden Çekiş,5 lt,70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",865.000
654,23757628,Opel,Astra,1.6 CDTI Sport,2015,148.200 km,Düz,Dizel,Sedan,Mavi,1598 cc,136 hp,Önden Çekiş,"4,2 lt",56 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",785.000
655,23753567,Opel,Corsa,1.4 Enjoy,2015,44.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1398 cc,90 hp,Önden Çekiş,6 lt,45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",750.000
656,23412144,Opel,Astra,1.6 CDTI Edition,2015,114.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,110 hp,Önden Çekiş,4 lt,56 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",720.000
657,23411346,Opel,Astra,1.6 CDTI Design,2017,69.000 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Önden Çekiş,"5,1 lt",56 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",945.000
658,23756146,Opel,Insignia,1.6 CDTI Business,2015,243.000 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Önden Çekiş,5 lt,70 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",800.000
659,23744977,Opel,Astra,1.4 Essentia,2011,210.000 km,Otomatik,LPG & Benzin,Hatchback/5,Gri,1201 - 1400 cm3,76 - 100 HP,Belirtilmemiş,Takasa Uygun Değil,Galeriden,Açıklama,Donanım,Yakıt,620.000
660,23757540,Opel,Astra,1.6 CDTI Design,2017,120.000 km,Otomatik,Dizel,Sedan,Beyaz,1598 cc,136 hp,Önden Çekiş,"5,1 lt",56 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",700.000
