,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
1428,23646108,Toyota,Corolla,1.6 Touch,2015,50.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",905.000
1429,23649581,Toyota,Auris,1.4 D-4D Comfort Plus,2011,172.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1364 cc,90 hp,Önden Çekiş,5 lt,55 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",648.000
1430,23646811,Toyota,Corolla,1.6 Advance,2014,111.000 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
1431,23646920,Toyota,Corolla,1.33 Life,2016,104.600 km,Düz,Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",700.000
1432,23648866,Toyota,Corolla,1.4 D-4D Elegant,2011,108.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,685.000
1433,23649359,Toyota,Auris,1.33 Comfort,2011,174.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1329 cc,Önden Çekiş,6 lt,55 lt,"
2 değişen, 5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,555.000
1434,23649392,Toyota,Avensis,1.6 Elegant,2010,192.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,132 hp,Önden Çekiş,"6,5 lt",60 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
1435,23151024,Toyota,Corolla,1.4 D-4D Comfort Extra,2011,89.000 km,Düz,Dizel,Sedan,Füme,1364 cc,101 - 125 HP,Önden Çekiş,"4,9 lt",55 lt,"
2 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",629.500
1436,23647566,Toyota,Corolla,1.4 D-4D Comfort Extra,2012,144.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,76 - 100 HP,Önden Çekiş,"4,9 lt",55 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,740.000
1437,23648505,Toyota,Yaris,1.33 Fun,2013,64.450 km,Düz,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,2 lt",42 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,579.500
1438,23646969,Toyota,Corolla,1.4 D-4D Comfort Extra,2011,163.000 km,Düz,Dizel,Sedan,Füme,1364 cc,Önden Çekiş,"4,9 lt",55 lt,"
2 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,680.000
1439,23163861,Toyota,Corolla,1.6 Comfort Extra,2012,136.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,124 hp,Önden Çekiş,7 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",860.000
1440,23647732,Toyota,Corolla,1.33 Life,2015,77.000 km,Düz,Benzin,Sedan,Siyah,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",752.000
1441,23648341,Toyota,Corolla,1.4 D-4D Touch,2016,116.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,760.000
1442,23648624,Toyota,Auris,1.6 Elegant,2012,144.000 km,Düz,Benzin,Hatchback/5,Gri,1598 cc,132 hp,Önden Çekiş,"6,6 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",695.000
1443,23646761,Toyota,Corolla,1.33 Life,2017,72.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,760.000
1444,23648065,Toyota,Corolla,1.33 Life,2017,89.000 km,Düz,Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",780.000
1445,23646520,Toyota,Auris,1.4 D-4D Comfort Plus,2010,226.000 km,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1364 cc,90 hp,Önden Çekiş,5 lt,55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",550.000
1446,23648738,Toyota,Auris,1.6 Active,2013,143.000 km,Düz,Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,9 lt",50 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",660.000
1447,23104408,Toyota,Corolla,1.4 D-4D Comfort,2010,280.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,560.000
1448,22786218,Toyota,Corolla,1.4 D-4D Active,2013,260.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,625.000
1449,22849947,Toyota,Corolla,1.6 Advance,2016,63.500 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",960.000
1450,23173418,Toyota,Corolla,1.33 Life,2016,135.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",760.000
1451,23148738,Toyota,Auris,1.4 D-4D Comfort,2011,170.000 km,Düz,Dizel,Hatchback/5,Gri,1364 cc,90 hp,Önden Çekiş,5 lt,55 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",500.000
1452,22543250,Toyota,Corolla,1.6 Advance,2013,122.000 km,Otomatik,Benzin,Sedan,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",799.000
1453,23645892,Toyota,Corolla,1.4 D-4D Elegant,2012,209.590 km,Düz,Dizel,Sedan,Gri (metalik),1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",635.000
1454,23645503,Toyota,Corolla,1.6 Advance,2016,66.150 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",916.000
1455,23645672,Toyota,Corolla,1.6 Advance,2015,70.000 km,Düz,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,825.000
1456,23645653,Toyota,Yaris,1.5 Fun Special,2018,55.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1496 cc,111 hp,Önden Çekiş,"4,8 lt",42 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",760.000
1457,23645371,Toyota,Auris,1.6 Advance,2013,144.000 km,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,7 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",760.000
1458,23645289,Toyota,Auris,1.33 Life,2016,103.000 km,Düz,Benzin,Hatchback/5,Mavi,1329 cc,99 hp,Önden Çekiş,"5,8 lt",50 lt,"
2 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",615.000
1459,23290616,Toyota,Corolla,1.4 D-4D Comfort,2012,112.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,695.000
1460,23645321,Toyota,Corolla,1.4 D-4D Touch,2016,184.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,720.000
1461,23644915,Toyota,Corolla,1.6 Comfort Extra,2011,139.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598 cc,124 hp,Önden Çekiş,7 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
1462,23643946,Toyota,Corolla,1.4 D-4D Comfort Extra,2011,272.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",550.000
1463,23642452,Toyota,Corolla,1.4 D-4D Elegant,2011,191.000 km,Düz,Dizel,Sedan,Siyah,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
6 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",715.000
1464,23643275,Toyota,Corolla,1.33 Comfort,2011,34.000 km,Düz,Benzin,Sedan,Siyah,1329 cc,101 - 125 HP,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,700.000
1465,23489294,Toyota,Corolla,1.4 D-4D Touch,2015,157.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",830.000
1466,23487907,Toyota,Auris,1.6 Advance Skypack,2017,83.600 km,Otomatik,Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",50 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",899.000
1467,23485142,Toyota,Corolla,1.6 Advance,2016,151.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",825.000
1468,23011186,Toyota,Corolla,1.4 D-4D Advance,2016,111.500 km,Düz,Dizel,Sedan,Kahverengi,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
3 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",760.000
1469,23092788,Toyota,Auris,1.33 Comfort,2011,159.000 km,Düz,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,6 lt,55 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",590.000
1470,23279045,Toyota,Avensis,1.8 Premium,2017,189.000 km,Otomatik,Benzin,Sedan,1798 cc,147 hp,Önden Çekiş,"6,1 lt",60 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,Açıklama,927.000
1471,23642294,Toyota,Auris,1.4 D-4D Life,2013,121.000 km,Düz,Dizel,Hatchback/5,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,2 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,695.000
1472,23642305,Toyota,Auris,1.8 Hybrid Premium,2017,118.112 km,Otomatik,Hibrit,Hatchback/5,Mavi,1798 cc,136 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",950.000
1473,23280724,Toyota,Corolla,1.4 D-4D Comfort Extra,2012,148.000 km,Yarı Otomatik,Dizel,Sedan,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,685.000
1474,23641729,Toyota,Corolla,1.4 D-4D Premium,2014,197.200 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
1475,23641312,Toyota,Corolla,1.33 Life,2013,79.000 km,Düz,Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,575.000
1476,23280015,Toyota,Corolla,1.6 Touch,2015,116.000 km,Düz,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,3 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,820.000
1477,23105282,Toyota,Corolla,1.4 D-4D Active,2013,109.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",799.999
1478,23641071,Toyota,Corolla,1.4 D-4D Comfort Extra,2012,230.200 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,625.000
1479,23639365,Toyota,Auris,1.4 D-4D Comfort Extra,2012,133.333 km,Düz,Dizel,Hatchback/5,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
1480,23640236,Toyota,Yaris,1.33 Fun,2012,89.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,5 lt,42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",650.000
1481,23638057,Toyota,Corolla,1.33 Comfort,2011,119.250 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,610.000
1482,23640650,Toyota,Corolla,1.33 Life,2017,85.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",867.000
1483,22875052,Toyota,Verso,1.6 Comfort Extra,2010,197.000 km,Düz,LPG & Benzin,MPV,1600 cc,132 hp,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,730.000
1484,23639215,Toyota,Corolla,1.5 Dream,2022,16.000 km,Otomatik,Benzin,Sedan,Beyaz,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.100.000
1485,23640416,Toyota,Yaris,1.5 Fun Special,2017,62.000 km,Otomatik,Benzin,Hatchback/5,Mavi,1496 cc,111 hp,Önden Çekiş,"4,8 lt",42 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
1486,23640319,Toyota,Corolla,1.6 Advance,2015,101.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
1487,23638466,Toyota,Auris,1.4 D-4D Active,2014,152.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1364 cc,90 hp,Önden Çekiş,"4,2 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",745.000
1488,23280749,Toyota,Corolla,1.4 D-4D Advance,2017,237.250 km,Otomatik,Dizel,Sedan,Beyaz,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,Donanım,Yakıt,Açıklama,,785.000
1489,23278644,Toyota,Corolla,1.6 Vision,2020,38.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,5 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",950.000
1490,23282618,Toyota,Corolla,1.4 D-4D Elegant,2011,140.000 km,Yarı Otomatik,Dizel,Sedan,Füme,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,765.000
1491,23637749,Toyota,Corolla,1.6 Elegant,2010,300.000 km,Düz,LPG & Benzin,Sedan,Füme,1598 cc,124 hp,Önden Çekiş,7 lt,55 lt,Belirtilmemiş,Sahibinden,Açıklama,670.000
1492,23638091,Toyota,Corolla,1.4 D-4D Elegant,2012,115.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,770.000
1493,23638697,Toyota,Corolla,1.4 D-4D Premium,2015,116.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
2 değişen, 5 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",710.000
1494,23639837,Toyota,Corolla,1.5 Dream,2021,49.000 km,Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",990.000
1495,23637865,Toyota,Yaris,1.33 Cool,2012,121.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1329 cc,99 hp,Önden Çekiş,5 lt,42 lt,"
3 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",580.000
1496,23639116,Toyota,Corolla,1.6 Vision,2019,25.180 km,Düz,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",950.000
1497,23638176,Toyota,Auris,1.4 D-4D Comfort Plus,2011,115.000 km,Düz,Dizel,Hatchback/5,Füme,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"
Boya, Değişen ve Tramer



Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

Sol Arka Çamurluk





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                



","

Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş


",700.000
1498,23479404,Toyota,Corolla,1.5 Dream,2022,11.000 km,Otomatik,Benzin,Sedan,Gri,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.080.000
1499,23482461,Toyota,Corolla,1.8 Hybrid Flame,2019,129.808 km,Otomatik,LPG & Benzin,Sedan,Gri,1798 cc,95 hp,Önden Çekiş,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,944.000
1500,23479660,Toyota,Yaris,1.4 D-4D Terra,2011,200.000 km,Düz,Dizel,Hatchback/5,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,5 lt",42 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,450.000
1501,23479431,Toyota,Corolla,1.4 D-4D Premium,2013,152.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,660.000
1502,23482862,Toyota,Corolla,1.6 Dream,2020,39.908 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,5 lt",50 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",967.000
1503,23480779,Toyota,Yaris,1.33 Fun,2012,44.500 km,Otomatik,Benzin,Hatchback/5,Beyaz,1329 cc,99 hp,Önden Çekiş,5 lt,42 lt,Belirtilmemiş,Takasa Uygun,Galeriden,689.000
1504,23183201,Toyota,Auris,1.6 Active Skypack,2013,134.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1598 cc,132 hp,Önden Çekiş,"5,7 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",839.000
1505,23183194,Toyota,Auris,1.6 Advance Skypack,2013,86.467 km,Otomatik,Benzin,Hatchback/5,Beyaz,1598 cc,132 hp,Önden Çekiş,"5,7 lt",50 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",869.000
1506,22758805,Toyota,Corolla,1.5 Dream X-Pack,2023,6.100 km,Otomatik,Benzin,Sedan,Füme,1490 cc,125 hp,Önden Çekiş,"6,3 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.378.550
1507,22531117,Toyota,Corolla,1.5 Passion X-Pack,2023,6.100 km,Otomatik,Benzin,Sedan,Füme,1490 cc,125 hp,Önden Çekiş,"5,8 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.580.000
1508,22305532,Toyota,Corolla,1.4 D-4D Advance,2015,194.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",680.000
1509,23638677,Toyota,Corolla,1.4 D-4D Comfort Extra,2012,76.000 km,Düz,Dizel,Sedan,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",830.000
1510,23638170,Toyota,Yaris,1.5 Hybrid Spirit,2017,38.500 km,Otomatik,Hibrit,Hatchback/5,Füme,1497 cc,75 hp,Önden Çekiş,"3,6 lt",36 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",990.000
1511,23637455,Toyota,Corolla,1.4 D-4D Advance,2016,113.000 km,Yarı Otomatik,Dizel,Sedan,Kahverengi,1364 cc,90 hp,Önden Çekiş,"4,1 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",896.000
1512,23637434,Toyota,Auris,1.6 Active Skypack,2013,163.000 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1598 cc,132 hp,Önden Çekiş,"5,7 lt",50 lt,"
2 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",735.000
1513,23637038,Toyota,Corolla,1.33 Life,2017,109.000 km,Düz,Benzin,Sedan,Kırmızı,1329 cc,99 hp,Önden Çekiş,"5,8 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",790.000
1514,23636890,Toyota,Auris,1.4 D-4D Comfort Extra,2012,135.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1364 cc,90 hp,Önden Çekiş,"4,8 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",700.000
1515,23636562,Toyota,Corolla,1.6 Advance,2015,164.000 km,Otomatik,LPG & Benzin,Sedan,Beyaz,1598 cc,132 hp,Önden Çekiş,"6,1 lt",55 lt,"
1 değişen, 9 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",695.000
1516,22865280,Toyota,Corolla,1.4 D-4D Comfort,2011,225.000 km,Düz,Dizel,Sedan,1364 cc,90 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,Açıklama,598.000
