,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
716,23690544,Fiat,Egea,1.6 Multijet Easy,2020,91.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,755.000
717,23622280,Fiat,Egea,1.6 Multijet Urban,2016,180.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",680.000
718,23619769,Fiat,Linea,1.4 Fire Pop,2017,86.000 km,Düz,Benzin,Sedan,Beyaz,1368 cc,77 hp,Önden Çekiş,"6,3 lt",45 lt,"
2 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",509.750
719,23692638,Fiat,Egea,1.4 Fire Urban,2022,22.000 km,Düz,Benzin,Hatchback/5,Füme,1368 cc,95 hp,Önden Çekiş,"6,6 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",781.750
720,23691340,Fiat,Egea,1.3 Multijet Easy,2017,139.999 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,549.999
721,23691335,Fiat,Linea,1.3 Multijet Pop,2015,235.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,379.999
722,23620820,Fiat,Linea,1.4 Fire Actual,2013,119.465 km,Düz,Benzin,Sedan,Beyaz,1368 cc,77 hp,Önden Çekiş,"6,3 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",490.000
723,23620755,Fiat,Egea,1.3 Multijet Urban Plus,2020,81.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",735.000
724,23620186,Fiat,Egea,1.6 Multijet Easy,2019,205.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",651.500
725,23352705,Fiat,Egea,1.3 Multijet Easy,2020,101.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,698.000
726,23352678,Fiat,Egea,1.3 Multijet Easy,2019,163.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,664.000
727,23335441,Fiat,Linea,1.3 Multijet Easy,2012,160.000 km,Düz,Dizel,Sedan,Füme,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,524.000
728,23303771,Fiat,Egea,1.3 Multijet Easy,2019,67.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",670.000
729,22855738,Fiat,Linea,1.3 Multijet Active Plus,2011,320.000 km,Düz,Dizel,Beyaz,Sedan,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,385.000
730,22824279,Fiat,Egea,1.4 Fire Easy Plus,2022,13.250 km,Düz,Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",719.000
731,23693739,Fiat,Egea,1.4 Fire Easy Plus,2022,15.000 km,Düz,Benzin,Sedan,Gri,1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",699.900
732,23693041,Fiat,Egea,1.4 Fire Urban Plus,2016,218.000 km,Düz,Benzin,Hatchback/5,Gri (metalik),1368 cc,95 hp,Önden Çekiş,"5,7 lt",50 lt,"
2 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",580.000
733,23692926,Fiat,Egea,1.6 Multijet Comfort,2017,195.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",639.950
734,23622341,Fiat,Linea,1.3 Multijet Pop,2012,171.000 km,Düz,Dizel,Sedan,Bordo,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",437.000
735,23621093,Fiat,Egea,1.6 Multijet Easy,2020,63.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",785.000
736,23621052,Fiat,Linea,1.3 Multijet Pop,2017,190.500 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",530.000
737,23621039,Fiat,Egea,1.3 Multijet Easy,2020,107.000 km,Düz,Dizel,Sedan,Füme,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,765.000
738,23619686,Fiat,Egea,1.3 Multijet Easy,2017,157.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,614.900
739,23342448,Fiat,Egea,1.3 Multijet Easy,2020,83.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",673.750
740,23437125,Fiat,Egea,1.6 E-Torq Urban Plus,2017,108.632 km,Otomatik,Benzin,Hatchback/5,Kırmızı,1598 cc,110 hp,Önden Çekiş,"6,3 lt",50 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
741,23437740,Fiat,Egea,1.6 Multijet Mirror,2020,121.300 km,Yarı Otomatik,Dizel,Station wagon,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",855.000
742,23427571,Fiat,Egea,1.6 E-Torq Easy,2019,74.000 km,Otomatik,Benzin,Sedan,Beyaz,1598 cc,110 hp,Önden Çekiş,"6,3 lt",45 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",699.000
743,23770649,Fiat,Egea,1.3 Multijet Easy,2023,6.002 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",880.000
744,23770035,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,170.800 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,75 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,530.000
745,23736795,Fiat,Egea,1.3 Multijet Easy,2020,175.800 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",548.500
746,23405843,Fiat,Egea,1.4 Fire Easy Plus,2022,20.000 km,Düz,Benzin,Sedan,Gri (metalik),1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
747,22042505,Fiat,Egea,1.4 Fire Easy,2021,6.100 km,Düz,Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
748,23769604,Fiat,Linea,1.3 Multijet Active Plus,2012,210.500 km,Düz,Dizel,Sedan,Siyah,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,400.000
749,23769577,Fiat,Albea,Sole 1.3 Multijet Active,2011,373.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,70 hp,Önden Çekiş,"4,7 lt",48 lt,"
Tamamı boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",250.000
750,23769176,Fiat,Punto,EVO 1.4 Multiair Dynamic,2012,130.000 km,Düz,Benzin,Hatchback/5,Beyaz,1368 cc,105 hp,Önden Çekiş,"5,7 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,570.000
751,23342354,Fiat,Egea,1.3 Multijet Easy Plus,2023,7.200 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",925.000
752,23768797,Fiat,Egea,1.4 Fire Urban Plus,2020,45.500 km,Düz,Benzin,Hatchback/5,Gri,1368 cc,95 hp,Önden Çekiş,"5,7 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
753,23768683,Fiat,Egea,1.6 Multijet Comfort,2017,122.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",675.000
754,23768574,Fiat,Linea,1.3 Multijet Active Plus,2010,236.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,430.000
755,21370806,Fiat,Linea,1.3 Multijet Dynamic,2011,236.000 km,Düz,Dizel,Sedan,Gri (titanyum),1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,"
6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",380.000
756,23768550,Fiat,Egea,1.4 Fire Mirror,2020,64.000 km,Düz,Benzin,Sedan,Mavi (metalik),1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",656.750
757,23768293,Fiat,Linea,1.3 Multijet Pop,2015,192.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",510.000
758,23751609,Fiat,Egea,1.3 Multijet Easy,2019,105.500 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,605.750
759,23768162,Fiat,Linea,1.3 Multijet Pop,2015,125.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",485.000
760,23767989,Fiat,Linea,1.3 Multijet Easy,2013,158.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",485.000
761,23768195,Fiat,Punto,EVO 1.3 Multijet Dynamic,2012,212.850 km,Düz,Dizel,Hatchback/5,Siyah,1248 cc,75 hp,Önden Çekiş,"4,1 lt",45 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",440.000
762,23767979,Fiat,Linea,1.3 Multijet Easy,2012,180.000 km,Düz,Dizel,Sedan,Gri,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",459.000
763,23767955,Fiat,Linea,1.3 Multijet Active Plus,2013,205.000 km,Düz,Dizel,Sedan,Gri,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",425.000
764,23767690,Fiat,Linea,1.4 Fire Active Plus,2013,81.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1368 cc,77 hp,Önden Çekiş,"6,3 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,540.000
765,23767564,Fiat,Linea,1.3 Multijet Urban,2013,90.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",528.000
766,23767772,Fiat,Egea,1.3 Multijet Urban,2017,83.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",730.000
767,23767643,Fiat,Egea,1.4 Fire Easy Stil,2019,61.000 km,Düz,Benzin,Sedan,Bej,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",615.000
768,23767598,Fiat,Linea,1.3 Multijet Active Plus,2010,263.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,365.000
769,23434291,Fiat,Egea,1.3 Multijet Urban Plus,2019,169.500 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",615.000
770,23767499,Fiat,Linea,1.3 Multijet Pop,2015,133.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",520.000
771,23767260,Fiat,Egea,1.3 Multijet Easy Plus,2023,6.100 km,Düz,Dizel,Sedan,Mavi,1248 cc,95 hp,Önden Çekiş,"4,1 lt",50 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",840.000
772,23767262,Fiat,Egea,1.4 Fire Easy,2019,146.000 km,Düz,LPG & Benzin,Sedan,Gri,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,645.000
773,23767379,Fiat,Egea,1.4 Fire Street,2023,50 km,Düz,Benzin,Hatchback/5,Turuncu,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"
Boya, Değişen ve Tramer



Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

-






                                            Tramer tutarı yok
                                        




","

Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş


",815.000
774,23767218,Fiat,Egea,1.4 Fire Easy,2017,172.500 km,Düz,LPG & Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,563.000
775,23767338,Fiat,Albea,1.3 Multijet Active,2011,188.888 km,Düz,Dizel,Sedan,Gri (Gümüş),1248 cc,70 hp,Önden Çekiş,"4,7 lt",48 lt,"
1 değişen, 12 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",245.000
776,23767437,Fiat,Albea,Sole 1.3 Multijet Premio,2011,585.000 km,Düz,Dizel,Sedan,Bej,1248 cc,70 hp,Önden Çekiş,"4,7 lt",48 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",275.000
777,23765655,Fiat,Egea,1.4 Fire Easy,2020,36.500 km,Düz,Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",680.000
778,23767006,Fiat,Egea,1.3 Multijet Easy,2016,214.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,520.000
779,23765120,Fiat,Punto,EVO 1.4 Dynamic,2011,76.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Diğer,1368 cc,77 hp,Önden Çekiş,"5,9 lt",45 lt,"
1 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",575.000
780,23767113,Fiat,Albea,Sole 1.3 Multijet Active,2010,245.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,70 hp,Önden Çekiş,"4,7 lt",48 lt,Belirtilmemiş,Takasa Uygun,Galeriden,376.000
781,23765471,Fiat,Egea,1.4 Fire Easy Stil,2020,72.000 km,Düz,LPG & Benzin,Sedan,Gri,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",655.000
782,23765333,Fiat,Egea,1.4 Fire Street,2020,36.650 km,Düz,Benzin,Hatchback/5,Beyaz,1368 cc,95 hp,Önden Çekiş,"5,7 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",699.000
783,23766995,Fiat,Linea,1.6 Multijet Lounge,2013,160.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"5,1 lt",45 lt,"
3 değişen, 10 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",510.000
784,23766808,Fiat,Punto,1.4 Lounge S&S,2013,175.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1368 cc,77 hp,Önden Çekiş,"5,4 lt",45 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",528.000
785,23765436,Fiat,Egea,1.3 Multijet Urban Plus,2020,55.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",760.000
786,23766699,Fiat,Linea,1.3 Multijet Active Plus,2012,244.100 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,"
1 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",398.000
787,23764313,Fiat,Punto,Grande 1.3 Multijet 1.3 Multijet,2011,214.000 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,75 hp,Önden Çekiş,"4,7 lt",45 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",389.000
788,23766188,Fiat,Egea,1.6 Multijet Urban Plus,2020,19.600 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,"3,9 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",937.500
789,23766789,Fiat,Punto,1.4 Pop S&S,2013,120.800 km,Düz,LPG & Benzin,Hatchback/5,Bordo,1368 cc,77 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",575.000
790,23766025,Fiat,Linea,1.4 Fire Actual,2014,260.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1368 cc,77 hp,Önden Çekiş,"6,3 lt",45 lt,"
2 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",389.900
791,23765153,Fiat,Egea,1.4 Fire Mirror,2019,48.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",715.000
792,23766256,Fiat,Punto,1.4 Lounge S&S,2013,174.000 km,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1368 cc,77 hp,Önden Çekiş,"5,7 lt",45 lt,"
8 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",570.000
793,23765190,Fiat,Punto,1.2 Pop,2012,217.000 km,Düz,Benzin,Hatchback/5,Beyaz,1242 cc,69 hp,Önden Çekiş,"5,2 lt",45 lt,"
1 değişen, 10 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",365.000
794,23764966,Fiat,Egea,1.3 Multijet Easy,2017,153.800 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,552.000
795,23764176,Fiat,Linea,1.3 Multijet Pop,2012,207.000 km,Düz,Dizel,Sedan,Bordo,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,510.000
796,23766388,Fiat,Albea,Sole 1.3 Multijet Active Plus,2011,194.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,70 hp,Önden Çekiş,"4,7 lt",48 lt,Belirtilmemiş,Sahibinden,Açıklama,390.000
797,23766211,Fiat,Egea,1.6 E-Torq Urban,2016,115.000 km,Otomatik,LPG & Benzin,Sedan,Gri,1598 cc,110 hp,Önden Çekiş,"6,3 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",735.000
798,23763763,Fiat,Egea,1.3 Multijet Urban Plus,2020,23.800 km,Düz,Dizel,Sedan,Kırmızı,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",800.000
799,23766600,Fiat,Egea,1.3 Multijet Easy,2016,264.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
5 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",460.000
800,23765160,Fiat,Egea,1.4 Fire Easy,2020,87.900 km,Düz,LPG & Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"5,7 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",615.000
801,23766536,Fiat,Punto,EVO 1.3 Multijet Active,2012,318.000 km,Düz,Dizel,Hatchback/5,Beyaz,1248 cc,75 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,345.000
802,23764203,Fiat,Egea,1.4 Fire Urban,2017,95.000 km,Düz,LPG & Benzin,Sedan,Siyah,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







",610.000
803,23765475,Fiat,Egea,1.4 Fire Easy,2021,38.000 km,Düz,Benzin,Sedan,Beyaz,1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",705.000
804,23763723,Fiat,Linea,1.3 Multijet Active,2010,120.000 km,Düz,Dizel,Sedan,Diğer,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",510.000
805,23763535,Fiat,Linea,1.3 Multijet Active Plus,2011,190.000 km,Düz,Dizel,Sedan,Gri,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,445.000
806,23765112,Fiat,Egea,1.3 Multijet Easy,2019,88.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,725.000
807,23418462,Fiat,Egea,1.4 Fire Easy,2022,10.300 km,Düz,Benzin,Sedan,Gri (metalik),1368 cc,95 hp,Önden Çekiş,"6,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",705.000
808,23422819,Fiat,Linea,1.3 Multijet Active Plus,2011,162.000 km,Düz,Dizel,Sedan,Gri,1248 cc,90 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,482.500
809,23646349,Fiat,Egea,1.3 Multijet Easy,2017,144.000 km,Düz,Dizel,Sedan,Beyaz,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",598.950
