,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
149,23793804,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,99.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.240.000
150,23792172,Volkswagen,Jetta,1.2 TSi Trendline,2015,123.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1197 cc,105 hp,Önden Çekiş,"5,4 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,865.000
151,23786535,Volkswagen,Jetta,1.6 TDi Primeline,2010,205.540 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",680.000
152,23793752,Volkswagen,Polo,1.2 TDi Trendline,2012,120.000 km,Düz,Dizel,Hatchback/5,Beyaz,1199 cc,75 hp,Önden Çekiş,"3,8 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,590.000
153,23792463,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2011,220.000 km,Otomatik,Dizel,Sedan,Gri (metalik),2001 - 2500 cm3,Önden Çekiş,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,825.000
154,23790516,Volkswagen,Golf,1.0 TSi Comfortline,2017,71.500 km,Düz,Benzin,Hatchback/5,Kırmızı,999 cc,110 hp,Önden Çekiş,"5,1 lt",50 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",855.000
155,23794112,Volkswagen,Polo,1.6 TDi Comfortline,2011,199.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,2 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,515.000
156,23793659,Volkswagen,Jetta,1.4 TSi Exclusive,2010,150.000 km,Düz,Benzin,Sedan,Lacivert,1390 cc,122 hp,Önden Çekiş,"6,4 lt",55 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",645.000
157,23791394,Volkswagen,Polo,1.4 Comfortline,2013,104.800 km,Düz,Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",655.000
158,23792800,Volkswagen,Golf,1.6 TDi BlueMotion Midline Plus,2014,300.000 km,Düz,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"3,8 lt",50 lt,"
3 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",670.000
159,23793838,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,92.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1197 cc,105 hp,Önden Çekiş,"4,9 lt",55 lt,"
2 değişen, 3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",900.000
160,23792894,Volkswagen,Golf,1.6 TDi Highline,2017,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,Sarı,1598 cc,Önden Çekiş,"4,7 lt",55 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.139.000
161,23793806,Volkswagen,Passat,1.5 TSi Elegance,2020,36.000 km,Yarı Otomatik,Benzin,Sedan,Füme,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.725.000
162,23790537,Volkswagen,Polo,1.4 TDi Comfortline,2016,101.555 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,5 lt",45 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",720.000
163,23792089,Volkswagen,Polo,1.0 TSi Comfortline,2020,40.000 km,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,999 cc,95 hp,Önden Çekiş,"4,6 lt",40 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",845.000
164,23793690,Volkswagen,Jetta,1.6 Midline,2011,200.000 km,Otomatik,LPG & Benzin,Sedan,Siyah,1595 cc,102 hp,Önden Çekiş,"8,2 lt",55 lt,Belirtilmemiş,Sahibinden,Açıklama,750.000
165,23791853,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017,124.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,59 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",1.300.000
166,23790650,Volkswagen,Polo,1.0 TSi Life,2021,43.000 km,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Ekspertiz,"
Açıklama
2021 VOLKSWAGEN POLO LİFE1.0 TSI 95 HP DSG (OTOMATİK)HAYALET GÖSTERGE - ÖN/ARKA PARK SENSÖRÜ - GERİ GÖRÜŞ KAMERAKABLOSUZ ŞARJ - KATLANIR AYNA - DİJİTAL KLİMA - FAR/YAĞMUR SENSÖRÜSTART/STOP - HIZ SABİTLEME - CAR PLAYVS ... BİR ÇOK ÖZELLİK MEVCUTTUR.ARAÇTA SAĞ STOP LAMBASI SU ALDIĞINDAN DOLAYI GARANTİDEN DEĞİŞTİRİLMİŞTİR. (FOTOĞRAFLARI MEVCUTTUR). SAĞ ÖN TAMPONDA SÜRTME MEVCUTTUR. BUNLARIN DIŞINDA HERHANGİ BİRŞEY YOKTUR.İSTENİLEN EKSPERTİZE GÖSTERİLİR.
",970.000
167,23790515,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2011,197.000 km,Yarı Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1390 cc,122 hp,Önden Çekiş,6 lt,70 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,870.000
168,23792344,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2016,227.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,9 lt",50 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",783.000
169,23791393,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2012,215.000 km,Düz,Dizel,Sedan,Siyah,1598 cc,105 hp,Önden Çekiş,"4,3 lt",70 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",910.000
170,23790534,Volkswagen,Jetta,1.6 TDi Trendline,2015,190.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,5 lt",55 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",625.000
171,23793541,Volkswagen,Passat,1.5 TSi Elegance,2020,27.000 km,Otomatik,Benzin,Sedan,Beyaz,"
2 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,Yakıt,Açıklama,"Boya, Değişen ve Tramer","
Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon







",1.300.000
172,23794290,Volkswagen,Polo,1.0 Trendline,2017,45.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,75 hp,Önden Çekiş,"5,1 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",609.900
173,23710232,Volkswagen,Polo,1.0 TSi Highline,2017,182.000 km,Yarı Otomatik,Benzin,Hatchback/5,Mavi (metalik),999 cc,95 hp,Önden Çekiş,"4,6 lt",40 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",749.000
174,23709629,Volkswagen,VW CC,1.4 TSi,2015,145.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1395 cc,150 hp,Önden Çekiş,"5,6 lt",70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",955.000
175,23709590,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,200.000 km,Yarı Otomatik,Dizel,Sedan,Lacivert,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",845.000
176,23708936,Volkswagen,Golf,1.4 TSi Highline,2018,101.000 km,Düz,Benzin,Hatchback/5,Beyaz,1395 cc,125 hp,Önden Çekiş,"5,5 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.070.000
177,23708917,Volkswagen,Golf,1.6 Trendline,2010,120.000 km,Otomatik,Benzin,Hatchback/5,Beyaz,1595 cc,102 hp,Önden Çekiş,"7,4 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,669.750
178,23708718,Volkswagen,Passat,1.4 TSi Comfortline,2011,187.000 km,Düz,Benzin,Sedan,Füme,1390 cc,122 hp,Önden Çekiş,"6,6 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,740.000
179,23708079,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,338.000 km,Yarı Otomatik,Dizel,Sedan,Lacivert,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,"
1 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",795.000
180,23707523,Volkswagen,Passat,1.6 TDi BlueMotion Business,2020,60.000 km,Otomatik,Dizel,Sedan,Gri,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Kredi
Ekspertiz
Yakıt
",Araç Bilgileri,1.500.000
181,23636826,Volkswagen,Polo,1.6 TDi Comfortline,2010,196.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,3 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,530.000
182,23636264,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014,176.000 km,Yarı Otomatik,Dizel,Sedan,Kahverengi,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.069.900
183,23208648,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2018,85.500 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.530.000
184,22555642,Volkswagen,Golf,1.4 TSi Comfortline,2015,87.000 km,Düz,Benzin,Hatchback/5,Gri (metalik),1395 cc,125 hp,Önden Çekiş,"5,2 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",915.000
185,23707517,Volkswagen,Passat,2.0 TDi BlueMotion Elegance,2020,30.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1968 cc,240 hp,4WD (Sürekli),"5,7 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,3.250.000
186,23710509,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017,111.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,4 lt,59 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.220.000
187,23709861,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2017,185.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.450.000
188,23709676,Volkswagen,Polo,1.2 TSi Comfortline,2015,106.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1197 cc,90 hp,Önden Çekiş,"4,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
189,23709397,Volkswagen,Passat,1.6 TDi Comfortline,2011,320.000 km,Düz,Dizel,Station wagon,Siyah,1598 cc,105 hp,Önden Çekiş,"4,4 lt",70 lt,"
1 değişen, 9 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",530.000
190,23709132,Volkswagen,Passat,1.4 TSi Comfortline,2010,270.000 km,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1390 cc,122 hp,Önden Çekiş,"6,6 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,655.000
191,23708364,Volkswagen,Golf,1.4 TSi Highline,2016,50.000 km,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1395 cc,150 hp,Önden Çekiş,"4,7 lt",50 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.135.000
192,23708345,Volkswagen,Polo,1.6 TDi Comfortline,2019,30.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598 cc,95 hp,Önden Çekiş,"3,9 lt",40 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",967.000
193,23705800,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2015,218.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1968 cc,150 hp,Önden Çekiş,"4,4 lt",66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,939.500
194,23640790,Volkswagen,Passat,1.4 TSi BlueMotion Highline,2012,239.000 km,Yarı Otomatik,Benzin,Sedan,Siyah,1390 cc,122 hp,Önden Çekiş,6 lt,70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,875.000
195,23638614,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2015,112.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1968 cc,150 hp,Önden Çekiş,"4,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.375.000
196,23638231,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2019,85.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.525.000
197,23636732,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2012,360.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1968 cc,140 hp,Önden Çekiş,"5,2 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,790.000
198,23635983,Volkswagen,VW CC,1.4 TSi,2015,185.000 km,Yarı Otomatik,Benzin,Beyaz,Coupe,1390 cc,160 hp,Önden Çekiş,"6,9 lt",70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",990.000
199,23635192,Volkswagen,Jetta,1.6 TDi Comfortline,2011,178.000 km,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,"
1 değişen, 7 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",695.000
200,23574251,Volkswagen,Jetta,1.6 TDi Highline,2013,250.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,765.000
201,23368276,Volkswagen,Passat,1.4 TSi BlueMotion Comfortline,2016,63.000 km,Yarı Otomatik,Benzin,Sedan,Bej,1395 cc,150 hp,Önden Çekiş,"5,1 lt",66 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.090.000
202,23355799,Volkswagen,Golf,1.4 TSi Comfortline,2010,195.000 km,Yarı Otomatik,Benzin,Hatchback/3,Lacivert,1390 cc,122 hp,Önden Çekiş,"5,9 lt",55 lt,"
4 değişen, 5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",687.500
203,23355765,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2016,173.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,110 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",835.000
204,23006711,Volkswagen,Jetta,1.2 TSi Comfortline,2012,275.000 km,Düz,Benzin,Sedan,Gri,1197 cc,105 hp,Önden Çekiş,"5,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,669.000
205,22980616,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017,249.000 km,Yarı Otomatik,Dizel,Sedan,Mavi,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",950.000
206,21638035,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,57.000 km,Düz,Dizel,Beyaz,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.195.000
207,20446138,Volkswagen,Golf,1.4 TSi Comfortline,2011,253.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390 cc,122 hp,Önden Çekiş,"6,2 lt",55 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",510.000
208,23711942,Volkswagen,Golf,1.6 TDi Trendline,2011,190.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,699.750
209,23710523,Volkswagen,Polo,1.4 Comfortline,2012,110.000 km,Otomatik,Benzin,Hatchback/5,Siyah,1201 - 1400 cm3,76 - 100 HP,-,Belirtilmemiş,Takasa Uygun,Galeriden,Açıklama,Kredi,630.000
210,23707951,Volkswagen,Passat,1.6 Comfortline,2010,320.000 km,Düz,LPG & Benzin,Sedan,Siyah,1595 cc,102 hp,Önden Çekiş,8 lt,70 lt,"
2 değişen, 9 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",530.000
211,23707933,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2012,237.000 km,Düz,Dizel,Sedan,Beyaz,1598 cc,105 hp,Önden Çekiş,"4,3 lt",70 lt,Belirtilmemiş,Takasa Uygun,Galeriden,790.000
212,23707572,Volkswagen,Jetta,1.2 TSi Trendline,2012,117.877 km,Düz,Benzin,Sedan,Beyaz,1197 cc,105 hp,Önden Çekiş,"5,7 lt",55 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",660.000
213,23707148,Volkswagen,Golf,1.2 TSi Comfortline,2016,52.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.020.000
214,23636777,Volkswagen,Passat,1.6 TDi BlueMotion Highline,2016,88.756 km,Yarı Otomatik,Dizel,Sedan,Gri,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.480.000
215,23636698,Volkswagen,Polo,1.0 TSi Comfortline,2018,77.000 km,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,95 hp,Önden Çekiş,"4,6 lt",40 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",932.900
216,23636660,Volkswagen,Passat,1.6 TDi BlueMotion Elegance,2019,94.329 km,Yarı Otomatik,Dizel,Sedan,Mavi,1598 cc,120 hp,Önden Çekiş,4 lt,59 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.875.000
217,23636646,Volkswagen,Passat,1.5 TSi Business,2021,42.000 km,Yarı Otomatik,Benzin,Sedan,Füme,1498 cc,150 hp,Önden Çekiş,"5,3 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.610.000
218,23635837,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2013,281.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1968 cc,140 hp,Önden Çekiş,"5,2 lt",70 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",745.000
219,23635757,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,116.000 km,Düz,Benzin,Sedan,Beyaz,1197 cc,105 hp,Önden Çekiş,5 lt,55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",875.000
220,23635621,Volkswagen,Polo,1.2 TDi BlueMotion,2013,197.000 km,Düz,Dizel,Hatchback/5,Beyaz,1199 cc,75 hp,Önden Çekiş,"3,4 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",535.000
221,23635240,Volkswagen,Golf,1.5 eTSI R Line,2021,31.000 km,Yarı Otomatik,Hibrit,Hatchback/5,Mavi,1498 cc,150 hp,Önden Çekiş,"5,3 lt",51 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.720.000
222,22793655,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2014,190.000 km,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,820.000
223,20398881,Volkswagen,Golf,1.2 TSi Midline Plus,2015,71.000 km,Düz,Benzin,Hatchback/5,Beyaz,1197 cc,110 hp,Önden Çekiş,"4,9 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,775.000
224,23709783,Volkswagen,Polo,1.2 TDi Trendline,2013,252.000 km,Düz,Dizel,Hatchback/5,Beyaz,1199 cc,75 hp,Önden Çekiş,"3,8 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,475.000
225,23709656,Volkswagen,Golf,1.6 TDi Comfortline,2010,330.000 km,Yarı Otomatik,Dizel,Hatchback/5,Kırmızı,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,590.000
226,23709983,Volkswagen,Polo,1.0 TSi Comfortline,2020,12.198 km,Düz,Benzin,Hatchback/5,Lacivert,999 cc,95 hp,Önden Çekiş,"4,4 lt",40 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",869.000
227,23709293,Volkswagen,Polo,1.2 TDi Trendline,2012,269.000 km,Düz,Dizel,Hatchback/5,Beyaz,1199 cc,75 hp,Önden Çekiş,"3,8 lt",45 lt,Belirtilmemiş,Takasa Uygun,Galeriden,450.000
228,23639374,Volkswagen,Polo,1.2 TDi Trendline,2012,187.000 km,Düz,Dizel,Hatchback/5,Siyah,1199 cc,75 hp,Önden Çekiş,"3,8 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",525.000
229,23635150,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2013,211.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",728.000
230,23593438,Volkswagen,Jetta,1.2 TSi Trendline,2013,215.000 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1197 cc,105 hp,Önden Çekiş,"5,4 lt",55 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",538.500
231,23130267,Volkswagen,Polo,1.0 Trendline,2017,106.000 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,75 hp,Önden Çekiş,"4,7 lt",40 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",650.000
232,21421535,Volkswagen,Polo,1.6 TDi Comfortline,2011,120.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598 cc,90 hp,Önden Çekiş,"4,3 lt",45 lt,"
2 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",598.500
233,23636257,Volkswagen,Passat Variant,1.4 TSi BlueMotion Comfortline,2014,119.000 km,Yarı Otomatik,Benzin,Station wagon,Siyah,1390 cc,122 hp,Önden Çekiş,"6,1 lt",70 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,989.000
234,23636080,Volkswagen,Polo,1.4 TDi Comfortline,2016,170.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1422 cc,90 hp,Önden Çekiş,"3,5 lt",45 lt,"
3 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",825.000
235,23794096,Volkswagen,Passat,2.0 TDi BlueMotion Highline,2017,142.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1968 cc,150 hp,Önden Çekiş,"4,4 lt",66 lt,"
5 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.400.000
236,22774155,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2017,224.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,"
12 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.125.000
237,23793623,Volkswagen,Passat,1.6 TDi BlueMotion Business,2019,115.000 km,Yarı Otomatik,Dizel,Station wagon,Siyah,1598 cc,120 hp,Önden Çekiş,"4,4 lt",66 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.315.000
238,23792866,Volkswagen,Polo,1.4 Chrome Edition,2013,156.000 km,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390 cc,85 hp,Önden Çekiş,"5,9 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",683.000
