,Ürün Kodu,Marka,Seri,Model,Araç Yılı,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor Hacmi,Motor Gücü,Çekiş Tipi,Ortalama Yakıt Tüketimi,Depo Hacmi,Boya/Değişen Bilgisi,Takas Bilgisi,Satıcı,Fiyat
318,23789860,Renault,Megane,1.5 dCi Icon,2017,140.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,110 hp,Önden Çekiş,"3,7 lt",47 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",830.000
319,23789747,Renault,Fluence,1.5 dCi Icon,2013,170.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,110 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,695.000
320,23789355,Renault,Clio,1.5 dCi Icon,2012,178.000 km,Düz,Dizel,Hatchback/5,Kırmızı,1461 cc,90 hp,Önden Çekiş,"3,6 lt",45 lt,"
1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",515.000
321,23789328,Renault,Clio,1.5 dCi Touch,2015,180.000 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,"
3 değişen, 2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",550.000
322,23789687,Renault,Fluence,1.5 dCi Icon,2014,110.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş,Sahibinden,Açıklama,750.000
323,23788206,Renault,Symbol,1.5 dCi Authentique,2010,245.000 km,Düz,Dizel,Sedan,Gri (Gümüş),Belirtilmemiş,Sahibinden,Açıklama,Kredi,"

Açıklama
Aracın muayenesi yeni tekerler yeni 4 ü de 5 bin hasar kaydı var 3 parça halinde km  245 binde orijinal km boya yanlarda var ön kaput boyalı tavanda bir avuç boya var pazarlık payı var 


Boya, Değişen ve Tramer



Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                





Araç bilgileri


Genel Bakış


Yıl
2010


Kilometre
245.000 km


Vites Tipi
Düz


Yakıt Tipi
Dizel


Kasa Tipi
Sedan


Renk
Gri (Gümüş)


Araç Türü
Bireysel


Plaka Uyruğu
(TR) Türkiye


Aracın ilk sahibiyim
İlk Sahibi Değilim


Kimden
Sahibinden






Kredi







                Akbank taşıt kredisi ile hayalindeki araca kavuş
            


            Hemen Başvur
        




Ekspertiz

Paketleri incele




Yakıt önerisi






Sahibinden Renault Symbol 1.5 dCi Authentique 2010 Model İstanbul 245.000 km Gri (Gümüş)

",Aracın muayenesi yeni tekerler yeni 4 ü de 5 bin hasar kaydı var 3 parça halinde km  245 binde orijinal km boya yanlarda var ön kaput boyalı tavanda bir avuç boya var pazarlık payı var ,"


Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                


",Created by Arabam IT,370.000
324,23786481,Renault,Clio,1.0 SCe Joy,2020,9.200 km,Düz,Benzin,Hatchback/5,Mavi,999 cc,72 hp,Önden Çekiş,"4,9 lt",42 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",720.000
325,23790469,Renault,Megane,1.5 Blue DCI Touch,2020,68.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1461 cc,115 hp,Önden Çekiş,"4,2 lt",49 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",875.000
326,23790281,Renault,Fluence,1.5 dCi Touch,2015,203.000 km,Yarı Otomatik,Dizel,Sedan,Siyah,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,"
1 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",589.000
327,23789817,Renault,Clio,1.2 Touch,2012,107.000 km,Düz,Benzin,Hatchback/5,Gri (Gümüş),1149 cc,75 hp,Önden Çekiş,"5,5 lt",45 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",685.000
328,23437329,Renault,Megane,1.5 dCi Icon,2017,235.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",840.000
329,23789264,Renault,Clio,0.9 TCe Joy,2020,84.000 km,Düz,Benzin,Hatchback/5,Beyaz,898 cc,90 hp,Önden Çekiş,5 lt,45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",632.500
330,23787068,Renault,Fluence,1.5 dCi Icon,2013,365.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,"
4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",510.000
331,23438965,Renault,Fluence,1.6 Icon,2013,68.500 km,Düz,Benzin,Sedan,Gri (Gümüş),1598 cc,110 hp,Önden Çekiş,"6,7 lt",60 lt,"
3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",715.000
332,23439779,Renault,Clio,1.2 SportTourer Joy,2013,215.000 km,Düz,Benzin,Station wagon,Kırmızı,1149 cc,75 hp,Önden Çekiş,"5,5 lt",45 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",505.000
333,23789188,Renault,Fluence,1.5 dCi Touch,2013,235.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,"
1 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",410.000
334,23790097,Renault,Clio,1.5 dCi Joy,2017,132.000 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,640.000
335,23776227,Renault,Clio,1.5 dCi Icon,2015,123.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",710.000
336,23788810,Renault,Fluence,1.5 dCi Extreme,2011,224.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",540.000
337,23789971,Renault,Clio,1.5 dCi Icon,2019,89.500 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",809.950
338,23789119,Renault,Symbol,1.5 dCi Touch,2013,143.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,9 lt",50 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",580.000
339,23044003,Renault,Symbol,1.5 dCi Authentique,2011,194.000 km,Düz,Dizel,Sedan,Gri,1461 cc,65 hp,Önden Çekiş,"4,5 lt",50 lt,"
1 değişen, 3 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",450.000
340,23789871,Renault,Clio,1.2 Grandtour Extreme,2011,136.500 km,Düz,Benzin,Station wagon,Gri (metalik),1149 cc,75 hp,Önden Çekiş,"5,9 lt",55 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",460.000
341,23789008,Renault,Clio,0.9 TCe Joy,2020,64.000 km,Düz,Benzin,Hatchback/5,Beyaz,898 cc,90 hp,Önden Çekiş,5 lt,45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",665.000
342,23787956,Renault,Clio,1.5 dCi Icon,2017,120.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",740.000
343,23789271,Renault,Symbol,1.5 dCi Touch,2013,147.300 km,Düz,Dizel,Sedan,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",505.000
344,23789695,Renault,Symbol,1.5 dCi Expression,2011,215.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1461 cc,85 hp,Önden Çekiş,"4,3 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,375.000
345,23789324,Renault,Megane,1.5 dCi Icon,2017,170.000 km,Yarı Otomatik,Dizel,Sedan,Beyaz,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,719.900
346,23438316,Renault,Symbol,1.2 Authentique Edition,2012,195.000 km,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1149 cc,75 hp,Önden Çekiş,"5,9 lt",50 lt,Belirtilmemiş,Sahibinden,Açıklama,460.000
347,23788699,Renault,Megane,1.6 Joy,2018,88.000 km,Düz,Benzin,Sedan,Gri (titanyum),1598 cc,115 hp,Önden Çekiş,"6,3 lt",49 lt,"
1 değişen
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",765.000
348,23789218,Renault,Fluence,1.5 dCi Icon,2014,190.000 km,Düz,Dizel,Sedan,Füme,1461 cc,110 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun,Galeriden,585.000
349,23789061,Renault,Symbol,1.2 Joy,2016,125.000 km,Düz,LPG & Benzin,Sedan,Beyaz,1149 cc,75 hp,Önden Çekiş,6 lt,50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,425.000
350,23788986,Renault,Symbol,1.5 dCi Authentique,2011,257.500 km,Düz,Dizel,Sedan,Gri,1461 cc,65 hp,Önden Çekiş,"4,5 lt",50 lt,Belirtilmemiş,Takasa Uygun,Galeriden,396.000
351,23788887,Renault,Megane,1.5 Blue DCI Joy,2021,18.500 km,Yarı Otomatik,Dizel,Sedan,Füme,1461 cc,115 hp,Önden Çekiş,"4,1 lt",49 lt,Belirtilmemiş,Takasa Uygun,Galeriden,1.145.000
352,23788880,Renault,Clio,1.2 Extreme,2011,200.455 km,Düz,Benzin,Hatchback/5,Siyah,1149 cc,75 hp,Önden Çekiş,"5,9 lt",55 lt,Belirtilmemiş,Takasa Uygun,Galeriden,440.000
353,23787874,Renault,Symbol,1.5 dCi Joy,2015,175.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",520.000
354,23787569,Renault,Clio,1.0 SCe Joy,2023,6.300 km,Düz,Benzin,Hatchback/5,Gri (metalik),999 cc,65 hp,Önden Çekiş,"4,9 lt",42 lt,"
Tamamı orjinal
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",746.000
355,23056264,Renault,Megane,1.5 dCi Color Edition,2012,197.350 km,Düz,Dizel,Kırmızı,Coupe,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,"
2 değişen, 10 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",595.000
356,23044389,Renault,Megane,1.5 dCi Dynamique,2011,270.000 km,Düz,Dizel,Hatchback/5,1461 cc,105 hp,Önden Çekiş,"4,5 lt",60 lt,"
1 değişen, 6 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",455.000
357,22767606,Renault,Clio,1.0 SCe Joy,2022,10.600 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,72 hp,Önden Çekiş,"4,9 lt",42 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,790.000
358,23787572,Renault,Clio,1.5 dCi Tom Tom Edition,2010,247.100 km,Düz,Dizel,Hatchback/5,Gri (metalik),1461 cc,70 hp,Önden Çekiş,"4,5 lt",55 lt,"
1 değişen, 4 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",405.000
359,23787015,Renault,Fluence,1.5 dCi Extreme,2012,224.000 km,Düz,Dizel,Sedan,Gri (metalik),Belirtilmemiş,Sahibinden,Açıklama,Kredi,"

Açıklama
 Araç yüksek model  araçlarla takas olur Aracim 2012 model reanult fluence extrem pakettir  2 parca haric boyalı tavan degişendir aracim temiz kullanilmis herhangi bir arizasi yoktur periyodik bakimlari yapilmis olup satisi deviri hazirdir  a


Boya, Değişen ve Tramer



Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                





Araç bilgileri


Genel Bakış


Yıl
2012


Kilometre
224.000 km


Vites Tipi
Düz


Yakıt Tipi
Dizel


Kasa Tipi
Sedan


Renk
Gri (metalik)


Araç Türü
Bireysel


Plaka Uyruğu
(TR) Türkiye


Aracın ilk sahibiyim
İlk Sahibi Değilim


Kimden
Sahibinden






Kredi







                Akbank taşıt kredisi ile hayalindeki araca kavuş
            


            Hemen Başvur
        




Ekspertiz

Paketleri incele




Yakıt önerisi






Sahibinden Renault Fluence 1.5 dCi Extreme 2012 Model Hakkari 224.000 km Gri (metalik)

", Araç yüksek model  araçlarla takas olur Aracim 2012 model reanult fluence extrem pakettir  2 parca haric boyalı tavan degişendir aracim temiz kullanilmis herhangi bir arizasi yoktur periyodik bakimlari yapilmis olup satisi deviri hazirdir  a,"


Created by Arabam IT























































Ön Tampon














Sağ Arka Çamurluk


Motor Kaputu


Arka Kaput


Tavan





Arka Tampon











Orijinal



Boyalı



Lokal Boyalı



Değişmiş



Belirtilmemiş








                                Orjinal
                            

-





                                Lokal boyalı
                            

-





                                Boyalı
                            

-





                                Değişmiş
                            

-





                                Belirtilmemiş
                            

Sağ Arka Çamurluk
Arka Kaput
Sol Arka Çamurluk
Sağ Arka Kapı
Sağ Ön Kapı
Tavan
Sol Arka Kapı
Sol Ön Kapı
Sağ Ön Çamurluk
Motor Kaputu
Sol Ön Çamurluk
Ön Tampon
Arka Tampon





                                    Tramer tutarı Belirtilmemiş
                                


",Created by Arabam IT,468.000
360,23787666,Renault,Clio,1.5 dCi Icon,2018,127.888 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,755.000
361,23788138,Renault,Fluence,1.5 dCi Extreme,2011,249.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş,Takasa Uygun,Galeriden,487.000
362,23784416,Renault,Fluence,1.5 dCi Business,2012,264.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1461 cc,110 hp,Önden Çekiş,"4,6 lt",60 lt,"
2 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",550.000
363,23672103,Renault,Clio,1.5 dCi SportTourer Joy,2019,84.000 km,Düz,Dizel,Station wagon,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",622.850
364,23672064,Renault,Symbol,1.5 dCi Joy,2018,146.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş,Takasa Uygun Değil,Galeriden,512.850
365,23744976,Renault,Clio,1.5 dCi Touch,2019,67.000 km,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",718.850
366,23671974,Renault,Fluence,1.5 dCi Touch,2016,194.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",598.850
367,23783852,Renault,Clio,1.2 SportTourer Joy,2014,151.500 km,Düz,Benzin,Station wagon,Kırmızı,1149 cc,75 hp,Önden Çekiş,"5,5 lt",45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",570.000
368,23048236,Renault,Fluence,1.5 dCi Touch,2014,182.214 km,Düz,Dizel,Sedan,Beyaz,1461 cc,110 hp,Önden Çekiş,"4,6 lt",60 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,650.000
369,23787438,Renault,Fluence,1.5 dCi Extreme,2011,275.000 km,Düz,Dizel,Sedan,Füme,1461 cc,105 hp,Önden Çekiş,"4,5 lt",60 lt,"
Tamamı boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",415.000
370,23787563,Renault,Clio,1.5 dCi Touch,2017,154.500 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,6 lt",45 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",550.000
371,23787451,Renault,Fluence,1.5 dCi Joy,2013,104.917 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş,Takasa Uygun,Sahibinden,608.000
372,23787342,Renault,Symbol,1.5 dCi Authentique,2011,186.000 km,Düz,Dizel,Sedan,Gri,1461 cc,65 hp,Önden Çekiş,"4,5 lt",50 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",430.000
373,23786923,Renault,Fluence,1.5 dCi Touch Plus,2014,142.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,"
1 değişen, 2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",638.000
374,23786386,Renault,Fluence,1.5 dCi Extreme,2011,201.000 km,Düz,Dizel,Sedan,Gri (metalik),1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,"
2 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",545.000
375,23787013,Renault,Megane,1.5 Blue DCI Touch,2019,98.000 km,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1461 cc,115 hp,Önden Çekiş,"4,2 lt",49 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",910.000
376,23784798,Renault,Clio,1.5 dCi Joy,2014,234.000 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,535.000
377,23782474,Renault,Fluence,1.5 dCi Touch,2015,160.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",690.000
378,23784090,Renault,Grand Scenic,1.5 dCi Privilege,2011,234.500 km,Düz,Dizel,MPV,Beyaz,1461 cc,105 hp,Önden Çekiş,"5,1 lt",60 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",685.000
379,23333303,Renault,Megane,1.5 dCi Joy,2018,230.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,7 lt",49 lt,"
2 değişen, 1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",690.000
380,23049524,Renault,Clio,1.0 TCe Touch,2020,21.000 km,Otomatik,Benzin,Hatchback/5,Turuncu,999 cc,100 hp,Önden Çekiş,5 lt,42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",845.000
381,23052988,Renault,Megane,1.5 dCi Expression,2012,234.000 km,Düz,Dizel,Hatchback/5,Füme,1461 cc,90 hp,Önden Çekiş,"4,4 lt",60 lt,"
4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",525.000
382,23787617,Renault,Symbol,1.5 dCi Authentique,2012,201.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1461 cc,65 hp,Önden Çekiş,"4,5 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",415.000
383,23669725,Renault,Symbol,1.2 Joy,2014,134.000 km,Düz,Benzin,Sedan,Beyaz,1149 cc,75 hp,Önden Çekiş,6 lt,50 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",550.000
384,23787653,Renault,Clio,0.9 TCe Joy,2020,35.000 km,Düz,Benzin,Hatchback/5,Beyaz,898 cc,90 hp,Önden Çekiş,5 lt,45 lt,"
1 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",614.000
385,23787642,Renault,Clio,1.0 TCe Touch,2023,18.200 km,Düz,Benzin,Hatchback/5,Beyaz,999 cc,90 hp,Önden Çekiş,5 lt,42 lt,Belirtilmemiş,Takasa Uygun,Galeriden,709.000
386,23786875,Renault,Megane,1.5 dCi Touch Plus,2016,36.000 km,Yarı Otomatik,Dizel,Hatchback/5,Mavi (metalik),1461 cc,110 hp,Önden Çekiş,"3,7 lt",47 lt,"
1 değişen
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",870.000
387,23070788,Renault,Fluence,1.5 dCi Extreme,2011,275.000 km,Düz,Dizel,Sedan,Gri (Gümüş),1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş,Takasa Uygun Değil,Sahibinden,413.000
388,23424688,Renault,Fluence,1.5 dCi Touch,2016,233.000 km,Düz,Dizel,Sedan,Gri,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,"
1 değişen, 4 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",645.000
389,23787061,Renault,Clio,1.5 dCi Joy,2014,182.000 km,Düz,Dizel,Hatchback/5,Beyaz,1461 cc,75 hp,Önden Çekiş,"3,6 lt",45 lt,Belirtilmemiş,Sahibinden,Açıklama,520.000
390,23782704,Renault,Fluence,1.5 dCi Joy,2013,240.000 km,Yarı Otomatik,Dizel,Sedan,Gri,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,"
12 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",520.000
391,23447572,Renault,Megane,1.3 TCe Icon,2022,21.100 km,Yarı Otomatik,Benzin,Sedan,Beyaz,1332 cc,140 hp,Önden Çekiş,"5,7 lt",50 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",1.142.000
392,23442644,Renault,Clio,1.0 TCe Joy,2020,11.950 km,Otomatik,Benzin,Hatchback/5,Beyaz,999 cc,100 hp,Önden Çekiş,5 lt,42 lt,"
2 boyalı
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",727.500
393,23784241,Renault,Clio,1.2 Joy,2018,67.000 km,Düz,Benzin,Hatchback/5,Kırmızı,1149 cc,75 hp,Önden Çekiş,"5,5 lt",45 lt,"
1 değişen, 1 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",640.000
394,23446404,Renault,Clio,1.0 TCe Joy,2022,30.100 km,Otomatik,Benzin,Hatchback/5,Mavi (metalik),999 cc,90 hp,Önden Çekiş,5 lt,42 lt,"
Tamamı orjinal
","
                                        Takasa Uygun

                                    ","
                                        Kimden

                                    ",779.000
395,23785428,Renault,Symbol,1.5 dCi Joy,2017,155.000 km,Düz,Dizel,Sedan,Beyaz,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,"
3 boyalı
","
                                        Kimden

                                    ","
Açıklama
Boya, Değişen ve Tramer
Araç Bilgileri
Donanım
Kredi
Ekspertiz
Yakıt
",530.000
